TRACKINGNUMBER,NAME,CITY,ADDRESS,LONGITUDE,LATITUDE,UTMX,UTMY
SPLH-AAATM9,Lighthouse Fresh & Tasty (88th Ave Surrey),Surrey,12499 88 Ave,-122.87666321,49.16335678,508991.6239483593,5445622.959407931
GEDS-6S3UVB,Burger King #15397,Surrey,12525 88 Ave,-122.87573242,49.16333771,509059.4848099339,5445620.950358885
HCAR-BWDNMS,Anytime Coffee,Surrey,12515 110th Ave,-122.87556653,49.20278677,509064.3706584344,5450006.473304623
SHEN-9PHLGV,Kwantlen Pizza Sweets & Snacks,Surrey,12578 72 Ave,-122.87416077,49.13327408,509179.6151171029,5442279.02332739
GEDS-5ZHT3D,Prabu Sweets,Surrey,7035 128 St,-122.8681488,49.13034821,509618.7372128308,5441954.506710051
HCAR-BUDT3Y,Khalsa Diwan Society,Surrey,7938 128th St,-122.86791013,49.14679607,509632.96046806115,5443783.011006502
A019805    ,Dhaliwal Sweets Ltd,Surrey,8430 128 St,-122.86769867,49.15584183,509646.62520045147,5444788.638244324
HCAR-B52TJM,Crispy Falafel,Surrey,9627 128 St,-122.86821747,49.17775726,509604.5576245996,5447224.876482175
SDFO-8F2KW3,Sakuya Sushi,Surrey,1593 128 St,-122.86779022,49.0310173,509664.14973443886,5430912.255400916
SWOD-AHBRRB,Satya Asha Fusion Bar & Restaurant,Surrey,12818 72 Ave,-122.86737823,49.13371277,509674.2966947505,5442328.635444962
HCAR-BLXMYK,Tandoori Town Indian Kitchen,Surrey,8050 128th St,-122.86677848,49.14875797,509715.1050666647,5444001.256174827
GEDS-68RU3A,Dhaliwal Banquet Hall,Surrey,8166 128 St,-122.86739349,49.15130615,509669.7598881921,5444284.453847362
GEDS-7D4VHM,Starbucks Coffee #4715,Surrey,12830 96 Ave,-122.86709595,49.17696762,509686.45017122675,5447137.236147944
GEDS-6NKTCW,Sanja Punjab Sweet House,Surrey,12830 96 Ave,-122.86709595,49.17696762,509686.45017122675,5447137.236147944
HCAR-BLAN8U,Lighthouse Indian Kitchen,Surrey,12815 96 Ave,-122.86748505,49.1773262,509658.0216228787,5447177.049292966
ACAK-9CANVB,Safeway #4939 - Deli,Surrey,12825 16 Ave,-122.86670685,49.03149033,509743.2485351988,5430964.978708596
HCAR-C3NVEK,Surrey Express Sweet and Pakora House,Surrey,12889 84th Ave,-122.86572959,49.15556846,509790.25262755796,5444758.500849111
HCAR-B6HRXN,Indian Flavour Restaurant,Surrey,12889 84 Ave,-122.86573029,49.15556717,509790.2018416891,5444758.357351622
NDAA-8YSPY4,Navraj Sweets & Restaurant,Surrey,8148 128 St,-122.86483002,49.15057755,509856.8344165679,5444203.787171994
GEDS-7UDLSN,Maharaja Catering,Surrey,8148 128 St,-122.86483002,49.15057755,509856.8344165679,5444203.787171994
PNEL-8R2TQT,Imitating Christ Training Centre,Surrey,12969 Crescent Rd,-122.86314392,49.05502701,509998.96599225176,5433581.921996356
SPLH-AUXN5M,Warehouse Lunch and Catering,Surrey,8625 130 St,-122.86274719,49.15988159,510006.84367533465,5445238.373809816
GEDS-66ZW24,Calypso Foods,Surrey,8322 130 St,-122.86203766,49.15374756,510059.816310638,5444556.558460717
HCAR-BR5LJA,Tasty Bite Foods,Surrey,12941 115th Ave,-122.8624088,49.2114794,510021.0898941147,5450974.48531627
HCAR-BFANGW,White Hart Public House,Surrey,8593 132 St,-122.85743713,49.15844727,510394.2901780474,5445079.638110918
PNEL-8R2MJU,Saggi Sweet & Restaurant,Surrey,7248 132 St,-122.85640717,49.13451004,510474.4291410031,5442418.725034402
GEDS-7UENZQ,New Greenwood Lodge,Surrey,13227 96 Ave,-122.85604095,49.17726898,510492.10816024005,5447172.211055515
HCAR-BTGQCJ,Cafe Kanata,Surrey,13325 76th Ave,-122.85297703,49.14108344,510723.2236861147,5443149.955798295
A019219    ,Whalley Ball Park Green Concession,Surrey,13350 105A Ave,-122.85269165,49.19308472,510732.79257066356,5448930.897196737
NDAA-9FLQ9K,Sushi Plus,Surrey,10777 University Dr,-122.85109711,49.19836044,510847.8159514368,5449517.620963026
HCAR-C7XN29,Waves Coffee House - City Point,Surrey,10777 University Dr,-122.85109663,49.19836169,510847.8506468252,5449517.759993116
HCAR-CAVR5K,Pacific Poke (University Dr),Surrey,10299 University Dr,-122.8505714,49.18977833,510887.9981670725,5448563.632229193
GEDS-66KMAS,Central City Brewing Company,Surrey,13450 102 Ave,-122.84877014,49.18791962,511019.65831710387,5448357.262207129
HCAR-AZXSZK,Prado Cafe,Surrey,13483 103rd Ave,-122.84810638,49.19029236,511067.4952013045,5448621.133837308
HCAR-C9KM3B,Donair Hub,Surrey,10277 City Pky,-122.84768705,49.18999657,511098.11518925236,5448588.312586868
A018872    ,Ukrainian Orthodox Centre,Surrey,13512 108 Ave,-122.84755707,49.19869614,511105.6383309713,5449555.453794697
GEDS-673PBP,Subway #30456,Surrey,13578 88 Ave,-122.84701538,49.16252518,511153.22625580017,5445534.455055427
SDFO-8MCPDC,Ken's Tea House,Surrey,10692 135A St,-122.84669495,49.19701004,511168.824365612,5449368.1385519765
GEDS-5SQS5N,Hyland House Food Service,Surrey,6595 King George Blvd,-122.84592438,49.12268448,511241.7729050247,5441105.607057482
SPLH-9KKLFZ,Mac's Convenience Store #11159,Surrey,8007 King George Blvd,-122.84605408,49.14850998,511226.4759257738,5443976.5524146175
NDAA-8Z8PDS,Freshslice,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
HCAR-BEJRCY,Big Orange (Central City),Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
SWOD-9YXM77,Go Grill,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
HCAR-BD9T8J,Steve's Poke Bar (Central City),Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
SHEN-A2FSZ2,Booster Juice #232,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
GEDS-6NLQMW,T&T Supermarket #13 - Hot Deli Section,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
GEDS-6NLQRN,T&T Supermarket #13 - Sushi Section,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
GEDS-84RSPW,Charley's Philly Steaks,Surrey,10153 King George Blvd,-122.84584808,49.18592072,511233.03232699516,5448135.476326191
ACAK-8UASYF,D-Plus Pizza (King George Blvd),Surrey,10207 King George Blvd,-122.84606171,49.1879921,511216.9968918184,5448365.7175103985
A018869    ,Whalley Round-up Cafe,Surrey,10449 King George Blvd,-122.84564209,49.19258881,511246.5312663077,5448876.790871575
HCAR-C4UU5C,KG Coffee & Banh Mi,Surrey,10673 King George Blvd,-122.84570931,49.19673595,511240.6938710118,5449337.814144306
ACAK-8XGPZ4,Select Pizza (72nd Ave),Surrey,13635 72 Ave,-122.84434509,49.13383484,511354.4556938795,5442345.402193029
A019329    ,Starbucks Coffee #144,Surrey,7380 King George Blvd,-122.84520721,49.13673782,511290.907860519,5442667.9912930485
SHEN-A72QKH,Pita Pit #235,Surrey,9908 King George Blvd,-122.84499359,49.18334579,511295.88498722785,5447849.351667121
HCAR-C8ZR53,Sushi King George,Surrey,10344 King George Blvd,-122.84507046,49.19041518,511288.6748251448,5448635.2358964095
A019360    ,Starbucks Coffee #4255,Surrey,10362 King George Blvd,-122.84505463,49.19095993,511289.7042939054,5448695.797508226
A020396    ,Dell Lanes,Surrey,10576 King George Blvd,-122.84492493,49.19523239,511298.1815166997,5449170.781680131
HCAR-CCXMPK,Doni Korean Restaurant,Surrey,10592 King George Blvd,-122.84419132,49.19548888,511351.5708471798,5449199.405169848
MARO-B25NSM,Kyoto Sushi Japanese Restaurant,Surrey,13651 72 Ave,-122.8440094,49.13373566,511378.9657422035,5442334.426934955
GEDS-6WMPUQ,The Phoenix Centre Food Service,Surrey,13686 94A Ave,-122.8433075,49.17453384,511420.7838839327,5446869.991949977
HCAR-CJQVAY,Subway #70836,Surrey,13660 George Jct,-122.84373471,49.18142985,511388.0637781531,5447636.547653268
SHEN-B55U5J,Mal Li Jang Sung,Surrey,13648 105A Ave,-122.8440094,49.19427872,511365.1020196194,5449064.900230722
A018909    ,North Surrey Minor Football Track Concession,Surrey,13750 88 Ave,-122.84241486,49.1621666,511488.7064626577,5445495.280038249
SPLH-9SZQ3M,Second Cup - Store #9686,Surrey,13750 96 Ave,-122.84243774,49.17682266,511483.6482213312,5447124.568406341
HCAR-BK5NVL,Laurel Place Food Service,Surrey,9688 137A St,-122.84178162,49.17842102,511531.09704428597,5447302.355621203
SWOD-A8TQQ4,Bon Ga Korean Restaurant,Surrey,10356 Whalley Blvd,-122.84171295,49.1908226,511533.2192286551,5448681.034437905
HCAR-BR5MAW,Tuan Hang Deli and Catering,Surrey,13744 104th Ave,-122.84126453,49.19140423,511565.7567143245,5448745.762017198
SHEN-9PAVDQ,Manis Restaurant,Surrey,10768 Whalley Blvd,-122.84208679,49.19795227,511504.3267453882,5449473.575518532
GEDS-6HJTPV,Bhaia Sweet & Restaurant,Surrey,13753 72 Ave,-122.8405838,49.13376999,511628.84309529635,5442338.763463854
NDAA-93ARHG,An Pho Vietnamese Restaurant,Surrey,13784 104 Ave,-122.84041595,49.19140625,511627.58530894475,5448746.116577743
HCAR-BYGRDS,Carr's Place (13802 Surrey),Surrey,13802 Grosvenor Rd,-122.83936932,49.20204819,511701.3340208231,5449929.331690612
HCAR-BTGQMQ,Westminster House - Food Service,Surrey,1653 140th St,-122.83438875,49.03218462,512105.41581303056,5431046.812764168
SYOG-5M55MH,Nico-Wynd Estates & Golf Course Grill,Surrey,Wynd Dr,-122.83470762,49.06821974,512073.3793863794,5435052.647917458
HCAR-C6XMZU,Unique Pizza,Surrey,14377 64th Ave,-122.8260546,49.1191429,512692.4287978718,5440715.036221513
SWOD-AHJR4U,Blenz Coffee (Sullivan Heights),Surrey,14330 64 Ave,-122.8252182,49.1185112,512753.62108050234,5440644.952148244
NDAA-A7TQMD,Triple O's Burgers,Surrey,14350 64 Ave,-122.82463074,49.11891937,512796.38231705903,5440690.426410722
HCAR-BLRPH3,Tasty BBQ,Surrey,14351 104th Ave,-122.8241806,49.19172668,512810.4393093036,5448784.359107026
GEDS-6VRPUD,Tim Hortons #2956,Surrey,14445 64 Ave,-122.82268524,49.11930466,512938.24170080165,5440733.588470843
NDAA-94FQEJ,Awahsuk Aboriginal Head Start Association of BC,Surrey,14589 108 Ave,-122.81762695,49.19891739,513286.0208800811,5449584.872569139
GEDS-69GNPL,Valley View Funeral Home,Surrey,14660 72 Ave,-122.81693268,49.13357162,513354.16042912734,5442320.610563082
HCAR-C6TTHQ,Baird Blackstone Building,Surrey,14706 104th Ave,-122.8148209,49.19147527,513492.46774869674,5448758.036257121
HCAR-BJTPH5,Gangnam Sikdang,Surrey,14787 108 Ave,-122.81300354,49.19888306,513622.8492116706,5449581.877986317
HCAR-B84R8K,Pizza Hut #31156,Surrey,15133 56 Ave,-122.80578613,49.1051712,514175.3557067639,5439165.4320957055
HCAR-CAMUQU,Masala Hut,Surrey,2950 King George Blvd,-122.80555767,49.0556839,514206.13803843514,5433664.133957246
GEDS-66CQRA,Subway #23705,Surrey,15141 No 10 Hwy,-122.80495827,49.10474746,514235.9010479216,5439118.48126346
HCAR-BGKP49,Boba Boy (Surrey),Surrey,15127 Hwy 10,-122.8052317,49.10542516,514215.75008643745,5439193.767954931
HCAR-CM2N5M,Panorama Indian Lounge,Surrey,15153 56th Ave,-122.80427587,49.10449151,514285.7821871164,5439090.156411544
SHEN-BBWR8Q,The Pantry Restaurant #04,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
NDAA-9EFTEB,Vina,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
SHEN-AKQP9B,Yogen Fruz (Guildford),Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
NDAA-9BFS8W,Starbucks Coffee #19771,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
ACAK-9BEV2L,Tim Hortons #4457,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
KSMH-ARJTF9,COBS Bread (Guildford Town Centre),Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
SPLH-9KKNN4,Cinnzeo,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
SHEN-A7LVFF,Chipotle Mexican Grill,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
NDAA-9BGPR8,KFC #017-001,Surrey,10355 152 St,-122.80426788,49.19192505,514261.2492276861,5448809.972368722
HCAR-BUVPJV,The Praguery,Surrey,10355 152nd St,-122.8042654,49.19192586,514261.4296901668,5448810.062882741
HCAR-C38PE2,Veggie Corner Pizza,Surrey,15154 Fraser Hwy,-122.80266692,49.16640004,514385.2925766557,5445972.694893219
SHEN-AJDMQL,The Chopped Leaf,Surrey,15161 Hwy 10,-122.80253006,49.10471729,514413.142309357,5439115.58624494
NDAA-A4FVF4,Menchie's #633,Surrey,15146 100 Ave,-122.80224609,49.18396759,514410.8697717919,5447925.733983691
HCAR-C43TPM,Raku Sushi (Guildford),Surrey,1000 Guildford Town Centre,-122.80230975,49.18919495,514404.7131743879,5448506.841051865
HCAR-C74MF8,Leon's Cafe,Surrey,1688 152nd St,-122.80109699,49.03270796,514538.73562681157,5431110.835229029
MARO-AZFTJ5,Freshslice Pizza (152nd St),Surrey,1711 152 St,-122.80166626,49.03311539,514497.0067030019,5431156.01859308
GEDS-7ENSTB,Orange Julius (White Rock),Surrey,1711 152 St,-122.80166626,49.03311539,514497.0067030019,5431156.01859308
HCAR-BMRLEN,Rothewood Academy White Rock - Food Service,Surrey,1715 152nd St,-122.80165631,49.03324404,514497.6966046814,5431170.321974796
HCAR-CF9RWC,Quesada Burritos and Tacos #190,Surrey,1711 152nd St,-122.80122401,49.03318206,514529.31309193594,5431163.514604809
PNEL-8R4MZJ,Golden Panda Restaurant,Surrey,6355 152 St,-122.80139923,49.11819839,514491.7533338894,5440614.459615999
MARO-B3ALPA,New York New York Greek Restaurant,Surrey,6361 152 St,-122.8013916,49.11847305,514492.23006741196,5440644.994327043
A018364    ,Guildford Golf & Country Club Restaurant,Surrey,7929 152 St,-122.80138397,49.14458466,514485.17742313736,5443547.763555626
HCAR-CBMNTT,Westfield Country Club - Banquets,Surrey,7778 152nd St,-122.80106438,49.14453915,514508.4985724554,5443542.765462994
A017915    ,Starbucks Coffee #175,Surrey,8898 152 St,-122.80117035,49.16465759,514494.89886711293,5445779.274952042
A019020    ,Ricky's All Day Grill #2,Surrey,8958 152 St,-122.80114746,49.16545105,514496.3359496852,5445867.486975175
ACAK-8VATBP,Dairy Queen #27172,Surrey,9110 152 St,-122.80107117,49.16855621,514500.99066600983,5446212.697222613
HCAR-BD5TQ5,Greek Islands Restaurant,Surrey,9547 152 St,-122.80128479,49.17590332,514483.27528454096,5447029.423476849
GEDS-7FAR6Z,Omega Pizza & Wings (152nd St),Surrey,9965 152 St,-122.80126953,49.18379211,514482.0855445923,5447906.412446203
SHEN-A2CTME,7-Eleven (Canada Store #37206H),Surrey,9989 152 St,-122.80124664,49.18392944,514483.71352647594,5447921.683625017
HCAR-CH7LP6,Circle K #11156,Surrey,10020 152nd St,-122.80087246,49.18461575,514510.7803746065,5447998.051485544
HCAR-ASNP97,Snowy Village (Surrey),Surrey,10090 152 St,-122.80058289,49.18575287,514531.54886019666,5448124.51922846
GEDS-6U4Q4B,Pizza Hut #31124,Surrey,10160 152 St,-122.80051422,49.18699646,514536.1885520038,5448262.780776152
HCAR-CHBNN3,Baskin Robbins (Guildford),Surrey,10355 152nd St,-122.80092499,49.19062472,514505.19574916066,5448666.051337565
HCAR-CHFLMP,Carl's Jr Restaurant (Guildford),Surrey,10355 152nd St,-122.80092499,49.19062472,514505.19574916066,5448666.051337565
GEDS-797Q8J,Happy Jacks Cafe,Surrey,10470 152 St,-122.80054474,49.19270706,514532.2919207267,5448897.6156481
GEDS-6U4TBQ,Pizza Hut #31106,Surrey,1738 152 St,-122.80104828,49.03363419,514542.02609291574,5431213.809665083
A020412    ,Sandcastle Bowl Bar & Grill,Surrey,1938 152 St,-122.80091858,49.03725052,514550.4514994367,5431615.846917733
SHEN-BCSM8W,Nando's Chicken (White Rock),Surrey,3010 152 St,-122.80092621,49.05677414,514544.1985574279,5433786.209578589
GEDS-85UR69,Big Ridge Brewing Company,Surrey,5580 152 St,-122.80067444,49.10381699,514548.8453551224,5439015.856946807
GEDS-68S2EL,Tim Hortons #2716,Surrey,15255 No 10 Hwy,-122.79905502,49.10469059,514666.7898827489,5439113.2846891405
HCAR-BWYMQ4,Royal Indian Chef & Sweets,Surrey,15299 68th Ave,-122.79923406,49.12656472,514647.27997114934,5441544.940131677
SHEN-BBWSVV,Barcelos - Impact Plaza,Surrey,15280 101 Ave,-122.79860687,49.18597412,514675.4761587371,5448149.4964935
SWOD-AMVU3K,The Modern General Store Inc,Surrey,3388 Rosemary Heights Cres,-122.798172,49.06333542,514743.4783158024,5434516.134690668
ACAK-8XGUNL,Chopsticks On Pho,Surrey,15325 Hwy 10,-122.79842902,49.10524442,514712.31729140365,5439174.973733561
SHEN-A72QX9,Archies BBQ,Surrey,10180 153rd St,-122.79788208,49.18759537,514727.8102286231,5448329.869617479
HCAR-B6HSJ7,Caveman Pizza,Surrey,15355 24 Ave,-122.79750824,49.0458374,514797.15839869896,5432571.075294534
GEDS-78JP6B,Booster Juice (Surrey),Surrey,15355 24 Ave,-122.79750824,49.0458374,514797.15839869896,5432571.075294534
NDAA-8ZMPNB,Pho Sunrise Vietnamese Cuisine,Surrey,15355 24 Ave,-122.79750824,49.0458374,514797.15839869896,5432571.075294534
NDAA-AC7QX3,Rothewood Academy South Surrey - Food Service,Surrey,15355 24 Ave,-122.79750824,49.0458374,514797.15839869896,5432571.075294534
SHEN-AGNMSP,Seniors Come Share Society Day Program for Adults,Surrey,15355 102A Ave,-122.79663849,49.18894958,514818.0229411565,5448480.658198345
A020358    ,Hannam Supermarket (Deli),Surrey,15357 104 Ave,-122.79665375,49.1917038,514816.0885326886,5448786.838646489
HCAR-BHNP4F,Pacific Carlton - Food Service,Surrey,15366 17 Ave,-122.79637146,49.03276443,514884.1292980595,5431118.028939305
HCAR-C8FL2X,Delhi Delite,Surrey,15355 24th Ave,-122.79684309,49.04563287,514845.82533297775,5432548.468452389
PNEL-8QMN5H,Sushi Train Restaurant,Surrey,15380 102A Ave,-122.79624939,49.18859482,514846.48100978666,5448441.296189534
NDAA-94NRF7,Domino's Pizza #10088,Surrey,2389 King George Blvd,-122.79437256,49.04498291,515026.5566745211,5432476.701370457
SHEN-A7GRE8,The Carvery,Surrey,2430 King George Blvd,-122.79410553,49.04649353,515045.6145546656,5432644.683937777
A016843    ,McDonald's #8434,Surrey,15574 Fraser Hwy,-122.79133606,49.16195679,515212.6561962796,5445480.960475286
HCAR-CKKNYB,The Chopped Leaf CL109 (Guildford Village),Surrey,15691 104th Ave,-122.78725576,49.1916272,515500.86254735175,5448780.205061633
A020375    ,Earl Marriott Secondary School Food Service,Surrey,15751 16 Ave,-122.78543854,49.03126144,515683.7377152981,5430953.150016425
NDAA-9K2Q6R,Bamboo Restaurant,Surrey,15785 Croydon Dr,-122.78437042,49.04726791,515756.75672208465,5432732.745053516
SHEN-B55Q3P,Active Body Express,Surrey,15850 26 Ave,-122.78305054,49.04901123,515852.6503719959,5432926.818073928
A020246    ,Morgan Creek Golf Course - Lounge,Surrey,3500 Morgan Creek Way,-122.78195953,49.06494904,515927.2781970034,5434698.7931245025
A020245    ,Morgan Creek Golf Course - Kitchen,Surrey,3500 Morgan Creek Way,-122.78195953,49.06494904,515927.2781970034,5434698.7931245025
NDAA-9EBQJ6,Full Ramen Japanese Cuisine,Surrey,15925 Fraser Hwy,-122.78131104,49.1586113,515944.6042808521,5445111.11039807
SHEN-AGKQRM,McDonald's #8957,Surrey,2355 160 St,-122.78143311,49.04439163,515972.3165888864,5432413.614663686
SPLH-9P7SUH,Dae-Ji,Surrey,15940 Fraser Hwy,-122.78096771,49.15704346,515970.1405067805,5444936.888796339
HCAR-CFSM5J,Inchin's Bamboo Garden Surrey,Surrey,15950 Fraser Hwy,-122.78024198,49.15767131,516022.85256510746,5445006.839023087
HCAR-CHSPSF,Jerusalem Grill (Surrey),Surrey,15933 Fraser Hwy,-122.78079001,49.15909621,515982.43650406465,5445165.1267994875
HCAR-BUSLNZ,WokBox93,Surrey,2285 160th St,-122.78006799,49.04321226,516072.4561096623,5432282.797131987
GEDS-6HLMTJ,Asian Noodle Island,Surrey,15988 Fraser Hwy,-122.77954102,49.15724945,516074.0969765528,5444960.0901448475
